Subject,Threshold 1,Threshold 5,ROI,Image index
sub05,0.0021617251149197454,0.0015698477994066334,HVC,18
sub05,0.00209704819878981,0.0014433830999522836,HVC,19
sub05,0.0021572848588516684,0.001564968481980661,HVC,20
sub05,0.0021197597837419053,0.0014669939860563518,HVC,21
sub05,0.002208168855174231,0.001559410442663321,HVC,22
sub05,0.0021039090844508696,0.0014895494340256355,HVC,23
sub05,0.002117085951597854,0.001490665518452411,HVC,24
sub05,0.0023164735487697617,0.0016314821764659157,HVC,25
sub05,0.002350039973382806,0.0016307315654818138,HVC,26
sub05,0.002186977076130295,0.0015559394659991795,HVC,27
sub05,0.0025549062269510326,0.00175948079631702,HVC,28
sub05,0.0025014478084371774,0.0017897598939873192,HVC,29
sub05,0.0024525183454065518,0.0017371960786832716,HVC,30
sub05,0.0020491641216732292,0.0014789672133959163,HVC,31
sub05,0.0021901093708233256,0.0015459389594143814,HVC,32
sub05,0.002098250973405429,0.0014984513226483807,HVC,33
sub05,0.0022012205245577022,0.0015274133014993071,HVC,34
sub05,0.0023826875349124985,0.0016824592790278168,HVC,35
sub05,0.002053415779714117,0.001457463776585574,HVC,36
sub05,0.0020872188671019636,0.0014557953609183709,HVC,37
sub05,0.0023929137707862968,0.0016959364686950527,HVC,38
sub05,0.0021754200539523313,0.0015414105617190504,HVC,39
sub05,0.00217244956641894,0.001576766239947094,HVC,40
sub05,0.0020419504979225763,0.0014558342055661132,HVC,41
sub05,0.0019469912648733517,0.0013352494994317806,HVC,42
sub05,0.0022453502935102735,0.0015729375043391613,HVC,43
sub05,0.002351446062226295,0.001649378539296022,HVC,44
sub05,0.0022820398175643058,0.0015977051538838285,HVC,45
sub05,0.0021922435343290684,0.0015677015044374674,HVC,46
sub05,0.002213025146185718,0.001531577073340904,HVC,47
sub05,0.0023125961577405425,0.0016197991158942967,HVC,48
sub05,0.0021658918222008934,0.0015352640539690761,HVC,49
sub05,0.002380356250796673,0.001693888477442263,HVC,50
